Suburb/Town,Sports Played,Facility_Count,Lat,Long
Monbulk,Equestrian,1,-37.878431,145.4454
Monbulk,Lawn Bowls,1,-37.874626,145.410421
Monbulk,Netball,1,-37.874626,145.410421
Monbulk,Soccer,2,-37.8754055,145.406143
Monbulk,Tennis (Outdoor),1,-37.874626,145.410421
Mont Albert,Basketball,1,-37.809366,145.11032
Mont Albert,Cricket,1,-37.809366,145.11032
Mont Albert,Lacrosse,1,-37.809366,145.11032
Mont Albert,Netball,1,-37.809366,145.11032
Mont Albert ,Fitness / Gymnasium Workouts,1,-37.808888,145.108805
Mont Albert ,Squash / Racquetball,1,-37.808888,145.108805
Mont Albert ,Swimming,1,-37.808888,145.108805
Mont Albert North,Australian Rules Football,1,-37.797649,145.117244
Mont Albert North,Cricket,2,-37.797649,145.117244
Mont Albert North,Hockey,1,-37.797649,145.117244
Montmorency,Australian Rules Football,1,-37.717495,145.113018
Montmorency,Cricket,1,-37.717495,145.113018
Montmorency ,Athletics,1,-37.710847,145.110006
Montmorency ,Australian Rules Football,3,-37.714971,145.116355
Montmorency ,Cricket,3,-37.714971,145.116355
Montmorency ,Fitness / Gymnasium Workouts,1,-37.716902,145.120829
Montmorency ,Lawn Bowls,1,-37.717216,145.125934
Montmorency ,Tennis (Outdoor),1,-37.715283,145.113397
Montrose,Australian Rules Football,1,-37.812836,145.344302
Montrose,Cricket,2,-37.8080815,145.3498405
Montrose,Equestrian,1,-37.829614,145.334174
Montrose,Netball,1,-37.812836,145.344302
Montrose,Soccer,1,-37.803327,145.355379
Montrose,Tennis (Outdoor),2,-37.8080815,145.3498405
Moolap,Golf,1,-38.183411,144.426635
Moolap,Tennis (Outdoor),2,-38.170126,144.422768
Moonambel,Australian Rules Football,1,-36.990762,143.335892
Moonambel,Cricket,1,-36.990762,143.335892
Moonambel,Tennis (Outdoor),1,-36.987656,143.317013
Moonee Ponds,Aerobics,4,-37.76709425,144.91824775
Moonee Ponds,Athletics,1,-37.762596,144.901511
Moonee Ponds,Australian Rules Football,3,-37.76737,144.91305666666668
Moonee Ponds,Cricket,5,-37.7681298,144.9156962
Moonee Ponds,Fitness / Gymnasium Workouts,5,-37.7666892,144.9185924
Moonee Ponds,Lawn Bowls,3,-37.76634033333334,144.92034466666667
Moonee Ponds,Soccer,2,-37.767717000000005,144.917542
Moonee Ponds,Squash / Racquetball,1,-37.758,144.917
Moonee Ponds,Swimming,1,-37.761978,144.925204
Moonee Ponds,Tennis (Outdoor),1,-37.766676,144.904086
Moorabbin,Athletics,1,-37.941111,145.051437
Moorabbin,Cricket,2,-37.941545000000005,145.0448285
Moorabbin,Lawn Bowls,1,-37.934501,145.043595
Moorabbin,Netball (Indoor),1,-37.943918,145.076842
Moorabbin,Soccer (Indoor Soccer / Futsal),1,-37.943918,145.076842
Moorabbin,Tennis (Indoor),1,-37.943918,145.076842
Moorabbin,Tennis (Outdoor),1,-37.941979,145.03822
Mooralla,Golf,1,-37.376584,142.161619
Moorooduc,Australian Rules Football,1,-38.256408,145.10394
Moorooduc,Cricket,1,-38.256408,145.10394
Moorooduc,Golf,1,-38.272083,145.111635
Moorooduc,Tennis (Outdoor),1,-38.256408,145.10394
Mooroolbark,Australian Rules Football,2,-37.7886695,145.3220275
Mooroolbark,Cricket,2,-37.7886695,145.3220275
Mooroolbark,Fitness / Gymnasium Workouts,1,-37.788068,145.311061
Mooroolbark,Netball,1,-37.776752,145.317568
Mooroolbark,Soccer,1,-37.779808,145.307144
Mooroopna,Aerobics,2,-36.394009999999994,145.3591075
Mooroopna,Australian Rules Football,1,-36.393607,145.351019
Mooroopna,BMX,1,-36.395121,145.353345
Mooroopna,Cricket,2,-36.393607,145.351019
Mooroopna,Cricket (Indoor),1,-36.3625,145.341
Mooroopna,Croquet,1,-36.393607,145.351019
Mooroopna,Fitness / Gymnasium Workouts,2,-36.394009999999994,145.3591075
Mooroopna,Golf,1,-36.388822,145.362491
Mooroopna,Gymnastics,1,-36.39351,145.353443
Mooroopna,Lawn Bowls,2,-36.3909955,145.358756
Mooroopna,Motor Cycling,1,-36.351753,145.343069
Mooroopna,Netball,1,-36.393607,145.351019
Mooroopna,Skating,1,-36.395121,145.353345
Mooroopna,Swimming,1,-36.390984,145.359199
Mooroopna,Tennis (Outdoor),2,-36.392443,145.354093
Mordialloc,Australian Rules Football,1,-38.003569,145.091926
Mordialloc,Basketball,1,-37.991215,145.091893
Mordialloc,Cricket,5,-38.007894799999995,145.09719460000002
Mordialloc,Fencing,1,-37.991215,145.091893
Mordialloc,Fitness / Gymnasium Workouts,2,-37.991024499999995,145.0908205
Mordialloc,Karate,1,-37.991215,145.091893
Mordialloc,Lawn Bowls,1,-38.003569,145.091926
Mordialloc,Netball,1,-37.991215,145.091893
Mordialloc,Sailing,2,-38.0105425,145.0875675
Mordialloc,Soccer,2,-38.010808999999995,145.09936199999999
Mordialloc,Surf Life Saving,1,-38.007243,145.083308
Mordialloc,Swimming,1,-37.990834,145.089748
Mordialloc,Tennis (Outdoor),1,-38.005075,145.096944
Moriac,BMX,1,-38.245038,144.172731
Moriac,Skating,1,-38.245038,144.172731
Moriac,Tennis (Outdoor),1,-38.245038,144.172731
Mornington,Australian Rules Football,3,-38.228681333333334,145.05144500000003
Mornington,Badminton,1,-38.237161,145.052227
Mornington,Baseball,1,-38.226527,145.036023
Mornington,Basketball,1,-38.237161,145.052227
Mornington,Beach Volleyball,1,-38.235462,145.061831
Mornington,Cricket,4,-38.228142749999996,145.04758950000002
Mornington,Cricket (Indoor),1,-38.235462,145.061831
Mornington,Croquet,1,-38.239039,145.052192
Mornington,Fitness / Gymnasium Workouts,6,-38.225785,145.05799433333334
Mornington,Golf,1,-38.211665,145.059083
Mornington,Lawn Bowls,2,-38.229077000000004,145.0422645
Mornington,Netball,1,-38.224923,145.040982
Mornington,Netball (Indoor),2,-38.2363115,145.057029
Mornington,Sailing,1,-38.215,145.0345
Mornington,Skating,1,-38.239039,145.052192
Mornington,Soccer,1,-38.233584,145.054626
Mornington,Soccer (Indoor Soccer / Futsal),2,-38.2363115,145.057029
Mornington,Surf Life Saving,1,-38.213823,145.044163
Mornington,Table Tennis,1,-38.237161,145.052227
Mornington,Tennis (Outdoor),2,-38.232197,145.05552699999998
Mornington,Volleyball,1,-38.235462,145.061831
Mortlake,Australian Rules Football,1,-38.076341,142.806878
Mortlake,Cricket,1,-38.076341,142.806878
Mortlake,Golf,1,-38.074599,142.800768
Mortlake,Lawn Bowls,1,-38.082374,142.809024
Mortlake,Netball,1,-38.076341,142.806878
Mortlake,Swimming,1,-38.080615,142.809357
Mortlake,Tennis (Outdoor),1,-38.076341,142.806878
Morwell,Archery,1,-38.23046,146.388199
Morwell,Australian Rules Football,4,-38.23614875,146.40089325
Morwell,BMX,1,-38.222883,146.416425
Morwell,Baseball,1,-38.23046,146.388199
Morwell,Basketball,1,-38.23386,146.405648
Morwell,Cricket,6,-38.232184,146.40684416666667
Morwell,Croquet,1,-38.241341,146.390751
Morwell,Equestrian,1,-38.227344,146.380898
Morwell,Golf,1,-38.20972,146.429912
Morwell,Karate,1,-38.235327,146.384056
Morwell,Lawn Bowls,1,-38.241848,146.391379
Morwell,Motor Sports,1,-38.234597,146.439586
Morwell,Netball,2,-38.2362445,146.406848
Morwell,Skating,1,-38.222883,146.416425
Morwell,Soccer,3,-38.222828,146.42778066666668
Morwell,Swimming,1,-38.23386,146.405648
Morwell,Tennis (Outdoor),3,-38.23471466666666,146.412423
Mount Beauty,Aerobics,1,-36.740988,147.168502
Mount Beauty,Athletics,1,-36.739256,147.172162
Mount Beauty,Australian Rules Football,1,-36.739256,147.172162
Mount Beauty,BMX,1,-36.739256,147.172162
Mount Beauty,Badminton,1,-36.740988,147.168502
Mount Beauty,Basketball,1,-36.740988,147.168502
Mount Beauty,Cricket,1,-36.739256,147.172162
Mount Beauty,Cricket (Indoor),1,-36.740988,147.168502
Mount Beauty,Golf,1,-36.737378,147.179398
Mount Beauty,Netball,1,-36.739256,147.172162
Mount Beauty,Netball (Indoor),1,-36.740988,147.168502
Mount Beauty,Skating,1,-36.739256,147.172162
Mount Beauty,Soccer,1,-36.740988,147.168502
Mount Beauty,Soccer (Indoor Soccer / Futsal),1,-36.740988,147.168502
Mount Beauty,Swimming,1,-36.740988,147.168502
Mount Beauty,Table Tennis,1,-36.740988,147.168502
Mount Beauty,Tennis (Outdoor),1,-36.739256,147.172162
Mount Beauty,Volleyball,1,-36.740988,147.168502
Mount Clear,Aerobics,1,-37.602661,143.867711
Mount Clear,Australian Rules Football,1,-37.606279,143.874694
Mount Clear,Cricket,1,-37.606279,143.874694
Mount Clear,Fitness / Gymnasium Workouts,1,-37.602661,143.867711
Mount Clear,Netball,1,-37.606279,143.874694
Mount Clear,Tennis (Outdoor),1,-37.606279,143.874694
Mount Duneed,Cricket,1,-38.240624,144.312577
Mount Duneed,Equestrian,1,-38.240624,144.312577
Mount Duneed,Shooting Sports,1,-38.238961,144.316561
Mount Egerton,Australian Rules Football,1,-37.625462,144.109876
Mount Egerton,Cricket,1,-37.625462,144.109876
Mount Egerton,Tennis (Outdoor),1,-37.625462,144.109876
Mount Eliza,Australian Rules Football,2,-38.1997535,145.091954
Mount Eliza,Cricket,2,-38.1997535,145.091954
Mount Eliza,Lawn Bowls,1,-38.181794,145.086775
Mount Eliza,Netball,1,-38.181794,145.086775
Mount Eliza,Skating,1,-38.217713,145.097133
Mount Eliza,Tennis (Indoor),1,-38.181794,145.086775
Mount Evelyn,Athletics,1,-37.773451,145.386235
Mount Evelyn,Australian Rules Football,1,-37.795524,145.382252
Mount Evelyn,Cricket,2,-37.7844875,145.3842435
Mount Evelyn,Equestrian,1,-37.780524,145.404347
Mount Evelyn,Fitness / Gymnasium Workouts,1,-37.786307,145.378829
Mount Evelyn,Netball,2,-37.7844875,145.3842435
Mount Evelyn,Soccer,1,-37.773451,145.386235
Mount Evelyn,Tennis (Outdoor),1,-37.773451,145.386235
Mount Helen,Aerobics,1,-37.625352,143.890766
Mount Helen,Athletics,1,-37.625006,143.887907
Mount Helen,Cricket,1,-37.625006,143.887907
Mount Helen,Fitness / Gymnasium Workouts,1,-37.625352,143.890766
Mount Helen,Swimming,1,-37.625507,143.890819
Mount Helen,Tennis (Outdoor),1,-37.633129,143.881491
Mount Macedon,Equestrian,1,-37.42006,144.626331
Mount Macedon,Golf,1,-37.412831,144.581235
Mount Martha,Australian Rules Football,2,-38.263964,145.029133
Mount Martha,Cricket,3,-38.26631966666667,145.030699
Mount Martha,Golf,1,-38.288076,145.02428
Mount Martha,Lawn Bowls,1,-38.267893,145.020055
Mount Martha,Sailing,1,-38.26675,145.013356
Mount Martha,Shooting Sports,1,-38.263936,145.035323
Mount Martha,Surf Life Saving,1,-38.265473,145.014166
Mount Martha,Tennis (Outdoor),2,-38.2690295,145.01525650000002
Mount Pleasant,Australian Rules Football,1,-37.578352,143.850479
Mount Pleasant,Cricket,1,-37.578352,143.850479
Mount Rowan,Equestrian,1,-37.505685,143.845918
Mount Waverley,Hockey,1,-37.875888,145.138637
Moyhu,Australian Rules Football,1,-36.576544,146.367754
Moyhu,Cricket,1,-36.576544,146.367754
Moyhu,Cycling,1,-36.577657,146.37234
Moyhu,Lawn Bowls,1,-36.576948,146.377876
Moyhu,Netball,1,-36.576544,146.367754
Moyhu,Tennis (Outdoor),2,-36.576544,146.367754
Moyston,Australian Rules Football,1,-37.299648,142.765968
Moyston,Cricket,1,-37.299648,142.765968
Moyston,Netball,1,-37.299648,142.765968
Moyston,Tennis (Outdoor),1,-37.299648,142.765968
Mt Buller,Cycling,1,-37.064903,146.10799
Mt Duneed,BMX,1,-38.255576,144.342052
Mt Duneed,Equestrian,1,-38.255576,144.342052
Mt Eliza,Sailing,2,-38.170681,145.084432
Mt Moriac,Australian Rules Football,1,-38.218769,144.196234
Mt Moriac,Cricket,2,-38.218769,144.196234
Mt Moriac,Equestrian,1,-38.218769,144.196234
Mt Moriac,Netball,1,-38.218769,144.196234
Mt Moriac,Tennis (Outdoor),1,-38.218769,144.196234
Mt Rowan,Shooting Sports,1,-37.489447,143.860168
Mt Waverley,Australian Rules Football,3,-37.874531,145.13981466666667
Mt Waverley,Cricket,2,-37.880623,145.1370055
Mt Waverley,Fitness / Gymnasium Workouts,4,-37.87423675,145.13569675
Mt Waverley,Golf,1,-37.871717,145.114569
Mt Waverley,Lawn Bowls,2,-37.871011499999994,145.1195225
Mt Waverley,Tennis (Outdoor),4,-37.8663635,145.13065925
Muckatah,Equestrian,1,-35.994389,145.557078
Muckleford,Cricket,1,-37.046962,144.148975
Muckleford,Golf,1,-37.080918,144.160436
Muckleford South,Cricket,1,-37.099092,144.130402
Mulgrave,Australian Rules Football,3,-37.92978733333334,145.17313166666668
Mulgrave,Baseball,1,-37.932221,145.199512
Mulgrave,Cricket,5,-37.929552799999996,145.174902
Mulgrave,Soccer,2,-37.928572,145.15698350000002
Murchison,Australian Rules Football,1,-36.603544,145.218705
Murchison,Cricket,1,-36.603544,145.218705
Murchison,Lawn Bowls,1,-36.619555,145.217022
Murchison,Netball,1,-36.603544,145.218705
Murchison,Swimming,1,-36.617441,145.219765
Murchison,Tennis (Outdoor),1,-36.610251,145.21602
Murchison East,Golf,1,-36.617511,145.267837
Murmungee,Tennis (Outdoor),1,-36.442518,146.678556
Murrabit,Australian Rules Football,1,-35.529797,143.953591
Murrabit,Cricket,1,-35.529797,143.953591
Murrabit,Golf,1,-35.532713,143.955104
Murrabit,Netball,1,-35.529797,143.953591
Murrabit,Tennis (Outdoor),2,-35.529155,143.952389
Murrayville,Australian Rules Football,1,-35.258747,141.183848
Murrayville,Basketball,1,-35.258747,141.183848
Murrayville,Cricket,1,-35.258747,141.183848
Murrayville,Lawn Bowls,1,-35.262395,141.185227
Murrayville,Netball,1,-35.258747,141.183848
Murrayville,Swimming,1,-35.264765,141.18144
Murrayville,Tennis (Outdoor),1,-35.258747,141.183848
Murrumbeena,Athletics,1,-37.905306,145.063924
Murrumbeena,Australian Rules Football,1,-37.897253,145.07207
Murrumbeena,Cricket,3,-37.899937333333334,145.06935466666667
Murrumbeena,Lawn Bowls,1,-37.897253,145.07207
Murrumbeena,Netball,1,-37.905306,145.063924
Murrumbeena,Tennis (Outdoor),2,-37.8977915,145.06679300000002
Murtoa,Australian Rules Football,1,-36.623743,142.465641
Murtoa,Cricket,1,-36.623743,142.465641
Murtoa,Golf,1,-36.682594,142.487326
Murtoa,Lawn Bowls,1,-36.624363,142.469734
Murtoa,Netball,1,-36.623743,142.465641
Murtoa,Swimming,1,-36.618942,142.464442
Murtoa,Tennis (Outdoor),1,-36.6197,142.465676
Myrniong,Cricket,1,-37.618273,144.34693
Myrniong,Tennis (Outdoor),1,-37.618273,144.34693
Myrrhee,Tennis (Outdoor),1,-36.741963,146.31253
Myrtleford,Australian Rules Football,1,-36.567524,146.723777
Myrtleford,Basketball,1,-36.552593,146.725872
Myrtleford,Bocce,1,-36.553518,146.715794
Myrtleford,Cricket,4,-36.55647825,146.72463199999999
Myrtleford,Equestrian,1,-36.543428,146.738124
Myrtleford,Golf,1,-36.541407,146.728312
Myrtleford,Lawn Bowls,1,-36.56297,146.72498
Myrtleford,Motor Cycling,1,-36.543227,146.724751
Myrtleford,Motor Sports,1,-36.541364,146.767159
Myrtleford,Skating,1,-36.556305,146.728418
Myrtleford,Soccer,1,-36.553518,146.715794
Myrtleford,Squash / Racquetball,1,-36.552593,146.725872
Myrtleford,Swimming,1,-36.562971,146.724982
Myrtleford,Tennis (Outdoor),2,-36.5652475,146.7243795
Myrtleford,Volleyball,1,-36.552593,146.725872
Mystic Park,Cricket,1,-35.555302,143.724847
Mystic Park,Tennis (Outdoor),1,-35.555302,143.724847
Nagambie,Australian Rules Football,1,-36.792737,145.148746
Nagambie,Cricket,1,-36.792737,145.148746
Nagambie,Croquet,1,-36.785457,145.155677
Nagambie,Lawn Bowls,1,-36.785831,145.155709
Nagambie,Netball,1,-36.792737,145.148746
Nagambie,Rowing,2,-36.783495,145.143244
Nagambie,Swimming,1,-36.792219,145.147477
Nagambie,Tennis (Outdoor),1,-36.785399,145.156122
Nagambie ,Sailing,1,-36.783584,145.152858
Nandaly,Golf,1,-35.311182,142.701437
Nandaly,Tennis (Outdoor),1,-35.309676,142.702059
Nangiloc,Australian Rules Football,1,-34.478388,142.362899
Nangiloc,Cricket,1,-34.478388,142.362899
Nangiloc,Lawn Bowls,1,-34.478388,142.362899
Nangiloc,Netball,1,-34.478388,142.362899
Nangiloc,Tennis (Outdoor),1,-34.478388,142.362899
Nanneella,Tennis (Outdoor),1,-36.31342,144.778694
Napoleons,Cricket,1,-37.68076,143.825432
Napoleons,Tennis (Outdoor),1,-37.68076,143.825432
Nar Nar Goon,Australian Rules Football,1,-38.084386,145.572546
Nar Nar Goon,BMX,1,-38.084386,145.572546
Nar Nar Goon,Cricket,1,-38.084386,145.572546
Nar Nar Goon,Netball,1,-38.084386,145.572546
Nar Nar Goon,Tennis (Outdoor),1,-38.084386,145.572546
Nar Nar Goon North,Equestrian,1,-38.038752,145.591862
Narre Warren,Basketball,1,-37.99847,145.307859
Narre Warren,Fitness / Gymnasium Workouts,4,-38.02224175,145.30190875
Narre Warren,Swimming,1,-38.020735,145.300945
Narre Warren,Tennis (Outdoor),1,-38.025228,145.309751
Narre Warren ,Australian Rules Football,2,-38.0283335,145.3126255
Narre Warren ,Basketball,1,-38.017492,145.298057
Narre Warren ,Cricket,4,-38.0283335,145.3126255
Narre Warren ,Lawn Bowls,1,-38.017492,145.298057
Narre Warren ,Netball,1,-38.039175,145.327194
Narre Warren ,Soccer,1,-38.039175,145.327194
Narre Warren ,Softball,1,-38.039175,145.327194
Narre Warren ,Tennis (Outdoor),2,-38.0283335,145.3126255
Narre Warren East,Australian Rules Football,1,-37.963527,145.361633
Narre Warren East,Cricket,1,-37.963527,145.361633
Narre Warren North ,Australian Rules Football,2,-37.9893515,145.296786
Narre Warren North ,Cricket,3,-37.988776,145.29392500000003
Narre Warren North ,Equestrian,1,-37.98967,145.315159
Narre Warren North ,Netball,1,-37.991078,145.305369
Narre Warren North ,Soccer,1,-37.994838,145.306538
Narre Warren North ,Tennis (Outdoor),1,-37.979048,145.314987
Narre Warren South,Tennis (Outdoor),1,-38.050845,145.286067
Narre Warren South ,Australian Rules Football,2,-38.066629,145.3025305
Narre Warren South ,Cricket,4,-38.06037725,145.296085
Narre Warren South ,Soccer,1,-38.065279,145.308473
Nathalia,Australian Rules Football,1,-36.052764,145.214309
Nathalia,Badminton,1,-36.060613,145.206106
Nathalia,Basketball,1,-36.060613,145.206106
Nathalia,Cricket,1,-36.052764,145.214309
Nathalia,Fitness / Gymnasium Workouts,1,-36.060613,145.206106
Nathalia,Golf,1,-36.069307,145.235037
Nathalia,Lawn Bowls,1,-36.056464,145.200908
Nathalia,Netball,1,-36.052764,145.214309
Nathalia,Skating,1,-36.060613,145.206106
Nathalia,Soccer (Indoor Soccer / Futsal),1,-36.060613,145.206106
Nathalia,Swimming,1,-36.053583,145.211294
Nathalia,Tennis (Outdoor),2,-36.053583,145.211294
Natimuk,Australian Rules Football,1,-36.742693,141.949126
Natimuk,Cricket,1,-36.742693,141.949126
Natimuk,Golf,1,-36.773899,141.836275
Natimuk,Gymnastics,1,-36.743172,141.93657
Natimuk,Lawn Bowls,1,-36.743131,141.935908
Natimuk,Netball,1,-36.742693,141.949126
Natimuk,Sailing,1,-36.702718,141.940843
Natimuk,Skating,1,-36.741145,141.942641
Natimuk,Tennis (Outdoor),1,-36.742693,141.949126
Natimuk,Water Skiing,1,-36.702718,141.940843
Natte Yallock,Australian Rules Football,1,-36.937504,143.470132
Natte Yallock,Cricket,1,-36.937504,143.470132
Natte Yallock,Netball,1,-36.937504,143.470132
Natte Yallock,Tennis (Outdoor),1,-36.937504,143.470132
Navarre,Australian Rules Football,1,-36.897392,143.111419
Navarre,Cricket,1,-36.897392,143.111419
Navarre,Netball,1,-36.897392,143.111419
Navarre,Tennis (Outdoor),1,-36.897392,143.111419
Navigators,Tennis (Outdoor),1,-37.60622,143.930182
Neerim,Equestrian,1,-37.961272,145.963474
Neerim Junction,Tennis (Outdoor),1,-37.929143,145.96341
Neerim South,Australian Rules Football,1,-38.015807,145.957674
Neerim South,Basketball,1,-38.016004,145.956411
Neerim South,Cricket,1,-38.015807,145.957674
Neerim South,Lawn Bowls,1,-38.023999,145.954523
Neerim South,Netball,1,-38.015807,145.957674
Neerim South,Skating,1,-38.016226,145.95544
Neerim South,Swimming,1,-38.017088,145.95515
Neerim South,Tennis (Outdoor),1,-38.015807,145.957674
Nelson,Tennis (Outdoor),1,-38.047475,141.006985
Nerrena,Cricket,1,-38.508835,145.998982
New Gisborne,BMX,1,-37.465866,144.595836
New Gisborne,Gymnastics,1,-37.456422,144.603694
New Gisborne,Tennis (Outdoor),1,-37.465866,144.595836
Newborough,Athletics,2,-38.1774465,146.294621
Newborough,Australian Rules Football,1,-38.174789,146.297636
Newborough,BMX,1,-38.188046,146.293064
Newborough,Baseball,1,-38.181545,146.290571
Newborough,Basketball,1,-38.177475,146.293345
Newborough,Cricket,3,-38.17982433333333,146.295771
Newborough,Cycling,1,-38.177418,146.295897
Newborough,Fitness / Gymnasium Workouts,1,-38.177475,146.293345
